age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heures_supplementaires,augmentation_salaire_precedente,distance_domicile_travail_qcut,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,delta_evaluation,revenu_stable,delta_eval_x_revenu_stable,frequence_deplacement_num,surmenage_transports
54,F,13549,Marié(e),Consulting,Directeur Technique,9,16,4,3,0,1,5,2,4,Entrepreunariat,Occasionnel,0,3,1,3,3,3,1,1,3,Non,0.12,proche,Senior,0.6,0.6,731646,1.5,6.0,1.0,0,0,0,0,0,1,0
24,F,4999,Marié(e),Commercial,Cadre Commercial,0,4,3,2,0,1,2,3,2,Autre,Occasionnel,0,2,1,3,2,3,1,2,4,Non,0.21,moyen_proche,Junior,0.5,0.5,119976,1.75,5.25,0.5,0,0,1,0,0,1,0
28,M,4221,Marié(e),Commercial,Cadre Commercial,1,5,5,4,0,0,3,4,3,Transformation Digitale,Aucun,0,4,2,3,2,3,2,4,3,Non,0.15,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,118188,2.75,13.75,0.5,0,0,0,1,0,0,0
58,M,13872,Célibataire,Commercial,Cadre Commercial,0,38,37,10,0,0,1,10,4,Transformation Digitale,Occasionnel,1,8,4,3,4,3,3,2,3,Non,0.13,moyen_loin,Senior,0.2631578947368421,0.21052631578947367,804576,3.0,111.0,0.02631578947368421,0,0,0,0,0,1,0
44,M,2042,Marié(e),Consulting,Consultant,4,17,3,2,0,1,3,23,3,Transformation Digitale,Aucun,1,2,2,3,2,2,3,4,3,Non,0.12,loin,Intermédiaire,0.5,0.5,89848,2.75,8.25,0.75,0,0,0,1,0,0,0
37,M,2073,Divorcé(e),Ressources Humaines,Ressources Humaines,4,7,3,2,1,0,3,6,4,Ressources Humaines,Occasionnel,0,2,3,3,1,1,4,3,4,Oui,0.22,moyen_proche,Intermédiaire,0.5,0.5,76701,2.75,8.25,0.75,1,6,1,1,1,1,6
32,M,2956,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,0,2,1,1,Infra & Cloud,Occasionnel,0,0,4,3,1,1,4,3,3,Non,0.13,proche,Junior,0.0,0.0,94592,3.0,3.0,1.0,0,0,0,1,0,1,0
20,F,2926,Célibataire,Consulting,Consultant,1,1,1,0,1,0,5,6,3,Infra & Cloud,Frequent,1,0,4,2,1,4,2,3,3,Oui,0.18,moyen_proche,Junior,0.0,0.0,58520,3.25,3.25,2.5,1,6,1,1,1,2,12
34,F,4809,Célibataire,Consulting,Assistant de Direction,1,16,16,13,0,0,3,6,4,Autre,Occasionnel,2,10,1,3,2,3,3,3,3,Non,0.14,moyen_proche,Junior,0.7647058823529411,0.5882352941176471,163506,2.5,40.0,0.17647058823529413,0,0,0,1,0,1,0
37,M,5163,Divorcé(e),Consulting,Manager,5,17,1,0,0,1,2,2,2,Infra & Cloud,Aucun,0,0,3,2,2,4,4,4,3,Non,0.14,proche,Intermédiaire,0.0,0.0,191031,3.75,3.75,1.0,0,0,1,0,0,0,0
59,F,18844,Marié(e),Ressources Humaines,Senior Manager,9,30,3,2,0,1,3,2,4,Ressources Humaines,Aucun,2,2,3,2,5,4,4,3,4,Non,0.21,proche,Senior,0.5,0.5,1111796,3.5,10.5,0.75,0,0,2,0,0,0,0
50,F,18172,Marié(e),Consulting,Directeur Technique,3,28,8,3,0,0,1,1,3,Infra & Cloud,Frequent,0,7,1,3,5,2,1,2,3,Oui,0.19,proche,Senior,0.3333333333333333,0.7777777777777778,908600,1.5,12.0,0.1111111111111111,1,1,0,0,0,2,2
25,M,5744,Célibataire,Commercial,Cadre Commercial,1,6,6,4,1,0,1,5,3,Marketing,Occasionnel,0,3,3,2,2,3,4,3,3,Oui,0.11,moyen_proche,Junior,0.5714285714285714,0.42857142857142855,143600,3.25,19.5,0.14285714285714285,1,5,1,0,0,1,5
25,M,2889,Marié(e),Consulting,Assistant de Direction,1,2,2,2,0,2,2,7,1,Transformation Digitale,Occasionnel,2,1,4,2,1,4,3,3,3,Non,0.11,moyen_proche,Junior,0.6666666666666666,0.3333333333333333,72225,3.5,7.0,0.6666666666666666,0,0,1,1,1,1,0
22,F,2871,Célibataire,Consulting,Consultant,1,1,0,0,0,0,5,15,3,Transformation Digitale,Occasionnel,0,0,2,3,1,4,3,3,3,Non,0.15,loin,Junior,0.0,0.0,63162,3.0,0.0,5.0,0,0,0,1,0,1,0
51,F,7484,Célibataire,Consulting,Manager,3,23,13,12,0,0,1,1,4,Transformation Digitale,Frequent,12,8,1,2,3,1,3,2,4,Non,0.2,proche,Senior,0.8571428571428571,0.5714285714285714,381684,1.75,22.75,0.07142857142857142,0,0,2,0,0,2,0
34,M,6074,Célibataire,Consulting,Consultant,1,9,9,7,1,0,3,7,3,Infra & Cloud,Frequent,0,6,1,1,2,3,4,3,4,Oui,0.24,moyen_proche,Junior,0.7,0.6,206516,2.75,24.75,0.3,1,7,3,0,0,2,14
54,F,17328,Célibataire,Ressources Humaines,Senior Manager,2,23,5,3,0,0,3,26,3,Ressources Humaines,Aucun,4,4,4,4,4,4,3,3,3,Oui,0.12,loin,Senior,0.5,0.6666666666666666,935712,3.5,17.5,0.5,1,26,-1,0,0,0,0
24,M,2774,Marié(e),Consulting,Consultant,0,6,5,3,0,1,2,18,1,Infra & Cloud,Occasionnel,1,2,2,3,1,3,3,3,3,Non,0.12,loin,Junior,0.5,0.3333333333333333,66576,2.75,13.75,0.3333333333333333,0,0,0,1,0,1,0
34,F,4505,Divorcé(e),Consulting,Assistant de Direction,6,12,1,0,0,1,3,6,4,Infra & Cloud,Occasionnel,0,0,3,2,2,2,3,3,3,Non,0.15,moyen_proche,Junior,0.0,0.0,153170,2.75,2.75,1.5,0,0,1,1,1,1,0
37,M,7428,Célibataire,Commercial,Cadre Commercial,2,12,5,3,0,0,3,3,3,Infra & Cloud,Occasionnel,1,3,3,3,3,4,1,3,3,Non,0.12,moyen_proche,Intermédiaire,0.5,0.5,274836,2.75,13.75,0.5,0,0,0,0,0,1,0
34,F,11631,Célibataire,Consulting,Senior Manager,2,14,11,10,0,0,6,5,3,Transformation Digitale,Occasionnel,5,8,3,2,3,1,4,3,3,Non,0.12,moyen_proche,Junior,0.8333333333333334,0.6666666666666666,395454,2.75,30.25,0.5,0,0,1,0,0,1,0
36,F,9738,Marié(e),Commercial,Cadre Commercial,0,10,9,7,0,1,6,11,2,Entrepreunariat,Frequent,2,8,2,3,3,4,3,3,3,Non,0.14,moyen_loin,Intermédiaire,0.7,0.8,350568,3.0,27.0,0.6,0,0,0,0,0,2,0
36,F,2835,Divorcé(e),Consulting,Consultant,5,7,1,0,0,1,2,3,2,Infra & Cloud,Occasionnel,0,0,1,3,1,4,1,3,4,Non,0.22,moyen_proche,Intermédiaire,0.0,0.0,102060,2.25,2.25,1.0,0,0,1,1,1,1,0
43,M,16959,Marié(e),Commercial,Senior Manager,1,25,25,12,0,2,3,26,2,Infra & Cloud,Frequent,4,12,3,3,4,4,4,4,3,Oui,0.12,loin,Intermédiaire,0.46153846153846156,0.46153846153846156,729237,3.75,93.75,0.11538461538461539,1,26,0,0,0,2,52
30,M,2613,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,0,3,2,23,3,Infra & Cloud,Frequent,0,9,1,1,1,3,3,2,4,Non,0.25,loin,Junior,0.6363636363636364,0.8181818181818182,78390,2.25,22.5,0.18181818181818182,0,0,3,1,3,2,0
33,M,6146,Marié(e),Commercial,Cadre Commercial,0,8,7,7,0,1,2,22,2,Marketing,Aucun,0,7,3,3,2,2,1,4,3,Non,0.13,loin,Junior,0.875,0.875,202818,2.5,17.5,0.25,0,0,0,0,0,0,0
56,F,4963,Marié(e),Consulting,Assistant de Direction,9,7,5,4,1,3,2,14,4,Infra & Cloud,Occasionnel,4,3,2,3,1,2,1,3,3,Oui,0.18,moyen_loin,Senior,0.6666666666666666,0.5,277928,2.0,10.0,0.3333333333333333,1,14,0,0,0,1,14
51,M,19537,Célibataire,Consulting,Directeur Technique,7,23,20,18,0,0,5,6,3,Infra & Cloud,Occasionnel,15,15,1,3,5,3,3,3,3,Non,0.13,moyen_proche,Senior,0.8571428571428571,0.7142857142857143,996387,2.5,50.0,0.23809523809523808,0,0,0,0,0,1,0
31,M,6172,Marié(e),Commercial,Cadre Commercial,4,12,7,7,1,0,3,6,4,Infra & Cloud,Occasionnel,7,7,2,1,2,3,2,2,3,Oui,0.18,moyen_proche,Junior,0.875,0.875,191332,2.25,15.75,0.375,1,6,2,0,0,1,6
26,F,2368,Marié(e),Consulting,Assistant de Direction,1,5,5,4,0,0,3,6,3,Autre,Occasionnel,4,3,3,2,1,2,3,2,3,Non,0.19,moyen_proche,Junior,0.6666666666666666,0.5,61568,2.5,12.5,0.5,0,0,1,1,1,1,0
58,F,10312,Marié(e),Consulting,Manager,1,40,40,10,1,1,3,23,4,Transformation Digitale,Occasionnel,15,6,4,3,3,4,4,2,3,Non,0.12,loin,Senior,0.24390243902439024,0.14634146341463414,598096,3.5,140.0,0.07317073170731707,0,0,0,0,0,1,0
19,M,1675,Célibataire,Commercial,Représentant Commercial,1,0,0,0,1,0,2,22,1,Marketing,Occasionnel,0,0,4,3,1,3,4,2,3,Oui,0.19,loin,Junior,0.0,0.0,31825,3.25,0.0,2.0,1,22,0,1,0,1,22
22,M,2523,Marié(e),Consulting,Consultant,0,3,2,1,0,1,2,2,1,Entrepreunariat,Occasionnel,2,1,3,3,1,4,3,3,3,Non,0.14,proche,Junior,0.3333333333333333,0.3333333333333333,55506,3.25,6.5,0.6666666666666666,0,0,0,1,0,1,0
49,F,6567,Marié(e),Consulting,Tech Lead,1,16,15,11,0,0,2,20,4,Transformation Digitale,Occasionnel,5,11,3,3,2,1,3,2,3,Non,0.14,loin,Senior,0.6875,0.6875,321783,2.25,33.75,0.125,0,0,0,0,0,1,0
43,F,4739,Célibataire,Consulting,Assistant de Direction,4,18,3,2,0,0,2,28,3,Transformation Digitale,Frequent,1,2,2,4,1,3,4,3,3,Non,0.12,loin,Intermédiaire,0.5,0.5,203777,3.0,9.0,0.5,0,0,-1,1,-1,2,0
50,F,9208,Célibataire,Commercial,Cadre Commercial,4,16,2,2,0,0,3,12,3,Marketing,Frequent,2,1,3,3,3,4,4,3,3,Non,0.11,moyen_loin,Senior,0.6666666666666666,0.3333333333333333,460400,3.5,7.0,1.0,0,0,0,0,0,2,0
31,F,4559,Marié(e),Commercial,Cadre Commercial,3,4,2,2,1,1,2,20,3,Infra & Cloud,Occasionnel,2,2,2,1,2,3,3,3,3,Oui,0.11,loin,Junior,0.6666666666666666,0.6666666666666666,141329,2.75,5.5,0.6666666666666666,1,20,2,1,2,1,20
41,M,8189,Divorcé(e),Commercial,Cadre Commercial,3,12,9,7,0,1,2,9,1,Infra & Cloud,Occasionnel,0,7,3,3,3,3,3,3,3,Oui,0.13,moyen_loin,Intermédiaire,0.7,0.7,335749,3.0,27.0,0.2,1,9,0,0,0,1,9
26,F,2942,Marié(e),Ressources Humaines,Ressources Humaines,1,8,8,7,0,1,3,25,1,Infra & Cloud,Occasionnel,5,7,3,3,1,3,4,3,4,Non,0.23,loin,Junior,0.7777777777777778,0.7777777777777778,76492,3.25,26.0,0.3333333333333333,0,0,1,1,1,1,0
36,M,4941,Divorcé(e),Consulting,Tech Lead,6,7,3,2,0,2,0,6,2,Transformation Digitale,Occasionnel,0,1,2,3,2,2,4,3,4,Non,0.2,moyen_proche,Intermédiaire,0.5,0.25,177876,2.75,8.25,0.0,0,0,1,0,0,1,0
51,M,10650,Célibataire,Consulting,Tech Lead,2,18,4,2,1,0,2,8,4,Infra & Cloud,Frequent,0,3,1,1,3,4,4,3,3,Non,0.15,moyen_loin,Senior,0.4,0.6,543150,3.0,12.0,0.4,0,0,2,0,0,2,0
39,F,5902,Marié(e),Commercial,Cadre Commercial,4,17,15,11,0,1,1,4,4,Infra & Cloud,Occasionnel,5,9,4,2,2,3,3,4,3,Non,0.14,moyen_proche,Intermédiaire,0.6875,0.5625,230178,3.5,52.5,0.0625,0,0,1,0,0,1,0
25,M,8639,Marié(e),Commercial,Cadre Commercial,2,6,2,2,0,0,3,28,3,Infra & Cloud,Occasionnel,2,2,1,2,2,3,4,3,3,Non,0.18,loin,Junior,0.6666666666666666,0.6666666666666666,215975,2.75,5.5,1.0,0,0,1,0,0,1,0
30,M,6347,Marié(e),Ressources Humaines,Ressources Humaines,0,12,11,9,0,0,2,9,3,Ressources Humaines,Occasionnel,4,7,3,3,2,4,4,1,3,Oui,0.19,moyen_loin,Junior,0.75,0.5833333333333334,190410,3.0,33.0,0.16666666666666666,1,9,0,0,0,1,9
32,F,4200,Célibataire,Consulting,Consultant,7,10,5,4,1,0,2,9,3,Transformation Digitale,Occasionnel,0,4,1,3,1,1,1,4,4,Non,0.22,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,134400,1.75,8.75,0.3333333333333333,0,0,1,1,1,1,0
45,M,3452,Célibataire,Consulting,Assistant de Direction,5,9,6,5,0,0,2,29,3,Transformation Digitale,Occasionnel,0,3,3,3,1,4,2,2,3,Non,0.13,loin,Intermédiaire,0.7142857142857143,0.42857142857142855,155340,2.75,16.5,0.2857142857142857,0,0,0,1,0,1,0
38,F,4317,Célibataire,Consulting,Assistant de Direction,3,19,3,2,0,0,2,3,5,Entrepreunariat,Occasionnel,2,2,4,3,2,3,2,3,4,Oui,0.2,moyen_proche,Intermédiaire,0.5,0.5,164046,3.0,9.0,0.5,1,3,1,1,1,1,3
30,F,2632,Célibataire,Consulting,Assistant de Direction,1,5,5,4,0,0,4,18,3,Infra & Cloud,Occasionnel,0,4,1,3,1,3,3,2,3,Non,0.14,loin,Junior,0.6666666666666666,0.6666666666666666,78960,2.25,11.25,0.6666666666666666,0,0,0,1,0,1,0
32,M,4668,Divorcé(e),Commercial,Cadre Commercial,0,9,8,7,0,3,2,9,2,Transformation Digitale,Frequent,0,7,4,1,2,4,4,4,3,Non,0.17,moyen_loin,Junior,0.7777777777777778,0.7777777777777778,149376,4.0,32.0,0.2222222222222222,0,0,2,1,2,2,0
30,F,3204,Divorcé(e),Consulting,Assistant de Direction,5,8,3,2,0,1,3,5,3,Entrepreunariat,Occasionnel,2,2,4,3,1,1,4,3,3,Non,0.14,moyen_proche,Junior,0.5,0.5,96120,3.0,9.0,0.75,0,0,0,1,0,1,0
30,M,2720,Célibataire,Consulting,Consultant,0,6,5,3,0,0,3,2,1,Transformation Digitale,Occasionnel,1,2,2,2,1,4,4,3,3,Non,0.13,proche,Junior,0.5,0.3333333333333333,81600,3.25,16.25,0.5,0,0,1,1,1,1,0
41,M,17181,Divorcé(e),Consulting,Senior Manager,4,21,7,6,0,1,2,10,3,Infra & Cloud,Frequent,7,7,4,2,4,1,2,2,3,Non,0.13,moyen_loin,Intermédiaire,0.75,0.875,704421,2.25,15.75,0.25,0,0,1,0,0,2,0
41,M,2238,Marié(e),Consulting,Consultant,2,7,5,0,0,1,2,9,4,Infra & Cloud,Occasionnel,1,4,3,3,1,1,4,3,4,Non,0.21,moyen_loin,Intermédiaire,0.0,0.6666666666666666,91758,2.75,13.75,0.3333333333333333,0,0,1,1,1,1,0
19,F,1483,Célibataire,Consulting,Consultant,1,1,1,0,0,0,3,3,1,Transformation Digitale,Occasionnel,0,0,2,3,1,2,4,3,3,Non,0.14,moyen_proche,Junior,0.0,0.0,28177,2.75,2.75,1.5,0,0,0,1,0,1,0
40,F,5605,Divorcé(e),Consulting,Assistant de Direction,1,20,20,7,0,1,2,26,3,Transformation Digitale,Frequent,2,13,2,3,2,2,1,3,3,Non,0.11,loin,Intermédiaire,0.3333333333333333,0.6190476190476191,224200,2.0,40.0,0.09523809523809523,0,0,0,0,0,2,0
35,M,7295,Marié(e),Commercial,Cadre Commercial,1,10,10,8,0,2,3,1,5,Marketing,Occasionnel,0,6,3,3,3,2,1,3,3,Non,0.13,proche,Intermédiaire,0.7272727272727273,0.5454545454545454,255325,2.25,22.5,0.2727272727272727,0,0,0,0,0,1,0
53,M,2306,Marié(e),Commercial,Représentant Commercial,2,13,7,7,0,1,3,6,2,Marketing,Occasionnel,4,5,2,3,2,3,4,1,4,Oui,0.2,moyen_proche,Senior,0.875,0.625,122218,2.5,17.5,0.375,1,6,1,1,1,1,6
45,M,2348,Divorcé(e),Consulting,Consultant,8,20,17,9,0,1,2,9,3,Infra & Cloud,Occasionnel,0,15,2,3,2,2,3,1,3,Non,0.18,moyen_loin,Intermédiaire,0.5,0.8333333333333334,105660,2.0,34.0,0.1111111111111111,0,0,0,1,0,1,0
32,F,8998,Célibataire,Commercial,Cadre Commercial,1,9,9,8,0,0,2,8,3,Marketing,Frequent,3,7,2,3,3,4,4,3,3,Non,0.14,moyen_loin,Junior,0.8,0.7,287936,3.25,29.25,0.2,0,0,0,0,0,2,0
29,M,4319,Marié(e),Consulting,Tech Lead,1,10,10,7,0,1,1,1,1,Entrepreunariat,Aucun,0,9,4,3,2,3,1,3,3,Non,0.13,proche,Junior,0.6363636363636364,0.8181818181818182,125251,2.75,27.5,0.09090909090909091,0,0,0,1,0,0,0
51,M,6132,Marié(e),Consulting,Tech Lead,2,10,1,0,0,0,2,7,4,Transformation Digitale,Occasionnel,0,0,2,2,2,3,3,3,3,Non,0.17,moyen_proche,Senior,0.0,0.0,312732,2.75,2.75,1.0,0,0,1,0,0,1,0
58,F,3346,Marié(e),Consulting,Assistant de Direction,4,9,1,0,0,1,3,9,3,Transformation Digitale,Occasionnel,0,0,2,2,1,2,2,2,4,Oui,0.2,moyen_loin,Senior,0.0,0.0,194068,2.0,2.0,1.5,1,9,2,1,2,1,9
40,M,10855,Marié(e),Commercial,Cadre Commercial,7,15,12,11,0,1,2,4,4,Marketing,Occasionnel,2,11,3,2,3,4,1,2,3,Non,0.11,moyen_proche,Intermédiaire,0.8461538461538461,0.8461538461538461,434200,2.5,30.0,0.15384615384615385,0,0,1,0,0,1,0
34,F,2231,Marié(e),Commercial,Représentant Commercial,6,6,4,3,0,1,3,2,4,Marketing,Frequent,1,2,3,3,1,3,4,3,3,Non,0.18,proche,Junior,0.6,0.4,75854,3.25,13.0,0.6,0,0,0,1,0,2,0
22,M,2323,Marié(e),Consulting,Assistant de Direction,1,2,2,2,0,2,6,19,1,Transformation Digitale,Occasionnel,2,2,3,3,1,4,1,3,4,Non,0.24,loin,Junior,0.6666666666666666,0.6666666666666666,51106,2.75,5.5,2.0,0,0,1,1,1,1,0
27,M,2024,Divorcé(e),Consulting,Assistant de Direction,6,6,2,2,0,1,1,9,3,Transformation Digitale,Aucun,2,2,4,3,1,2,4,1,3,Non,0.18,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,54648,2.75,5.5,0.3333333333333333,0,0,0,1,0,0,0
28,M,2713,Marié(e),Consulting,Assistant de Direction,1,5,5,2,0,1,2,21,3,Transformation Digitale,Occasionnel,0,2,3,3,1,4,3,1,3,Non,0.11,loin,Junior,0.3333333333333333,0.3333333333333333,75964,2.75,13.75,0.3333333333333333,0,0,0,1,0,1,0
57,M,9439,Divorcé(e),Consulting,Manager,3,12,5,3,0,1,2,24,2,Infra & Cloud,Occasionnel,1,4,3,4,3,4,2,1,3,Oui,0.16,loin,Senior,0.5,0.6666666666666666,538023,2.5,12.5,0.3333333333333333,1,24,-1,0,0,1,24
27,M,2566,Divorcé(e),Consulting,Assistant de Direction,1,1,1,1,0,1,2,3,3,Transformation Digitale,Aucun,0,1,3,2,1,3,4,2,3,Oui,0.15,moyen_proche,Junior,0.5,0.5,69282,3.0,3.0,1.0,1,3,1,1,1,0,0
50,F,19926,Célibataire,Consulting,Senior Manager,3,21,5,4,0,0,5,11,3,Infra & Cloud,Occasionnel,4,4,3,3,5,2,2,3,3,Non,0.15,moyen_loin,Senior,0.6666666666666666,0.6666666666666666,996300,2.5,12.5,0.8333333333333334,0,0,0,0,0,1,0
41,M,2451,Divorcé(e),Consulting,Assistant de Direction,4,13,9,8,0,1,2,14,3,Infra & Cloud,Occasionnel,1,8,1,3,1,3,1,3,3,Non,0.12,moyen_loin,Intermédiaire,0.8,0.8,100491,2.0,18.0,0.2,0,0,0,1,0,1,0
30,F,9419,Marié(e),Commercial,Cadre Commercial,2,12,10,9,0,1,2,5,3,Infra & Cloud,Occasionnel,7,4,2,3,3,4,3,3,3,Non,0.12,moyen_proche,Junior,0.8181818181818182,0.36363636363636365,282570,3.0,30.0,0.18181818181818182,0,0,0,0,0,1,0
38,F,8686,Célibataire,Commercial,Cadre Commercial,4,12,8,3,0,0,2,1,4,Infra & Cloud,Occasionnel,0,7,1,2,2,4,3,4,4,Non,0.22,proche,Intermédiaire,0.3333333333333333,0.7777777777777778,330068,3.0,24.0,0.2222222222222222,0,0,2,0,0,1,0
32,M,3038,Célibataire,Consulting,Assistant de Direction,3,8,5,4,0,0,2,6,5,Infra & Cloud,Occasionnel,1,4,3,3,1,3,1,3,4,Non,0.2,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,97216,2.5,12.5,0.3333333333333333,0,0,1,1,1,1,0
27,M,3058,Marié(e),Consulting,Assistant de Direction,0,6,5,2,0,1,3,17,3,Entrepreunariat,Occasionnel,1,1,3,3,1,2,4,2,3,Oui,0.16,loin,Junior,0.3333333333333333,0.16666666666666666,82566,2.75,13.75,0.5,1,17,0,1,0,1,17
19,F,2325,Célibataire,Commercial,Représentant Commercial,0,1,0,0,1,0,5,1,1,Entrepreunariat,Frequent,0,0,3,1,1,1,1,4,4,Non,0.21,proche,Junior,0.0,0.0,44175,2.25,0.0,5.0,0,0,3,1,3,2,0
36,M,2088,Célibataire,Consulting,Consultant,4,13,8,7,0,0,3,3,2,Transformation Digitale,Frequent,7,2,4,3,1,2,3,2,3,Non,0.12,moyen_proche,Intermédiaire,0.7777777777777778,0.2222222222222222,75168,2.75,22.0,0.3333333333333333,0,0,0,1,0,2,0
30,M,3072,Divorcé(e),Consulting,Consultant,1,12,12,9,0,2,4,9,3,Transformation Digitale,Aucun,6,10,3,3,2,1,3,3,3,Non,0.11,moyen_loin,Junior,0.6923076923076923,0.7692307692307693,92160,2.5,30.0,0.3076923076923077,0,0,0,1,0,0,0
45,F,5006,Divorcé(e),Commercial,Cadre Commercial,4,9,5,4,0,1,3,4,2,Infra & Cloud,Occasionnel,0,3,3,3,2,1,1,4,3,Oui,0.11,moyen_proche,Intermédiaire,0.6666666666666666,0.5,225270,2.25,11.25,0.5,1,4,0,0,0,1,4
56,F,4257,Divorcé(e),Consulting,Assistant de Direction,4,19,2,2,0,1,3,8,3,Infra & Cloud,Occasionnel,2,2,3,3,1,1,3,3,3,Oui,0.18,moyen_loin,Senior,0.6666666666666666,0.6666666666666666,238392,2.5,5.0,1.0,1,8,0,1,0,1,8
33,M,2500,Célibataire,Consulting,Assistant de Direction,0,4,3,1,0,0,2,2,3,Infra & Cloud,Occasionnel,0,2,3,3,1,4,1,4,3,Non,0.14,proche,Junior,0.25,0.5,82500,3.0,9.0,0.5,0,0,0,1,0,1,0
19,M,1102,Célibataire,Consulting,Consultant,1,1,1,0,1,0,3,2,3,Infra & Cloud,Occasionnel,1,0,2,2,1,4,3,2,4,Non,0.22,proche,Junior,0.0,0.0,20938,2.75,2.75,1.5,0,0,2,1,2,1,0
46,F,10453,Divorcé(e),Commercial,Cadre Commercial,1,24,24,13,0,3,2,1,2,Marketing,Occasionnel,15,7,2,3,3,1,3,3,4,Non,0.25,proche,Senior,0.52,0.28,480838,2.25,54.0,0.08,0,0,1,0,0,1,0
38,F,2288,Célibataire,Consulting,Consultant,1,2,2,2,0,0,3,9,2,Infra & Cloud,Occasionnel,2,1,3,3,1,4,3,3,3,Non,0.12,moyen_loin,Intermédiaire,0.6666666666666666,0.3333333333333333,86944,3.25,6.5,1.0,0,0,0,1,0,1,0
31,F,3929,Marié(e),Consulting,Assistant de Direction,8,7,4,2,0,1,0,12,1,Transformation Digitale,Occasionnel,0,2,3,3,1,4,3,3,4,Oui,0.23,moyen_loin,Junior,0.4,0.4,121799,3.25,13.0,0.0,1,12,1,1,1,1,12
34,F,2311,Célibataire,Consulting,Assistant de Direction,2,9,3,2,0,0,3,27,2,Transformation Digitale,Occasionnel,1,2,4,3,1,2,4,3,3,Non,0.15,loin,Junior,0.5,0.5,78574,3.25,9.75,0.75,0,0,0,1,0,1,0
41,F,3140,Célibataire,Commercial,Représentant Commercial,1,4,4,3,1,0,5,20,2,Marketing,Occasionnel,0,2,2,3,1,2,4,2,4,Oui,0.22,loin,Intermédiaire,0.6,0.4,128740,2.5,10.0,1.0,1,20,1,1,1,1,20
50,M,3690,Marié(e),Consulting,Consultant,2,5,3,2,0,1,2,1,3,Transformation Digitale,Occasionnel,0,2,3,2,1,3,4,2,3,Non,0.15,proche,Senior,0.5,0.5,184500,3.0,9.0,0.5,0,0,1,1,1,1,0
53,F,4450,Divorcé(e),Consulting,Tech Lead,1,5,4,2,0,2,3,13,2,Transformation Digitale,Occasionnel,1,3,4,4,2,1,3,3,3,Non,0.11,moyen_loin,Senior,0.4,0.6,235850,2.75,11.0,0.6,0,0,-1,1,-1,1,0
33,F,2756,Marié(e),Consulting,Assistant de Direction,1,8,8,7,0,1,5,14,3,Transformation Digitale,Occasionnel,1,6,4,3,1,2,4,3,3,Non,0.13,moyen_loin,Junior,0.7777777777777778,0.6666666666666666,90948,3.25,26.0,0.5555555555555556,0,0,0,1,0,1,0
40,F,19033,Marié(e),Consulting,Senior Manager,1,21,20,8,0,1,2,4,1,Transformation Digitale,Occasionnel,9,9,4,3,5,3,2,3,3,Non,0.14,moyen_proche,Intermédiaire,0.38095238095238093,0.42857142857142855,761320,3.0,60.0,0.09523809523809523,0,0,0,0,0,1,0
55,M,18722,Célibataire,Consulting,Directeur Technique,8,36,24,15,0,0,3,14,4,Transformation Digitale,Occasionnel,2,15,3,4,5,2,4,3,3,Non,0.11,moyen_loin,Senior,0.6,0.6,1029710,3.0,72.0,0.12,0,0,-1,0,0,1,0
34,M,9547,Marié(e),Consulting,Tech Lead,1,10,10,9,0,0,2,2,1,Infra & Cloud,Frequent,1,9,4,2,2,3,3,2,3,Non,0.17,proche,Junior,0.8181818181818182,0.8181818181818182,324598,3.0,30.0,0.18181818181818182,0,0,1,0,0,2,0
51,F,13734,Célibataire,Consulting,Manager,3,21,7,7,0,0,6,3,3,Transformation Digitale,Occasionnel,1,0,4,3,4,2,3,3,3,Non,0.18,moyen_proche,Senior,0.875,0.0,700434,3.0,21.0,0.75,0,0,0,0,0,1,0
52,M,19999,Marié(e),Consulting,Senior Manager,0,34,33,18,0,1,5,1,4,Infra & Cloud,Occasionnel,11,9,3,2,5,3,1,3,3,Non,0.14,proche,Senior,0.5294117647058824,0.2647058823529412,1039948,2.5,82.5,0.14705882352941177,0,0,1,0,0,1,0
27,F,2279,Célibataire,Consulting,Assistant de Direction,1,7,7,7,0,0,2,9,3,Transformation Digitale,Occasionnel,0,3,4,3,1,2,4,2,3,Non,0.16,moyen_loin,Junior,0.875,0.375,61533,3.0,21.0,0.25,0,0,0,1,0,1,0
