age,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augementation_salaire_precedente,genre_binaire,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,frequence_deplacement_num,surmenage_transports
24,2774,Marié(e),Consulting,Consultant,0,6,5,3,0,1,2,18,1,Infra & Cloud,1,2,2,3,1,3,3,3,3,0.12,1,Junior,0.5,0.3333333333333333,66576,2.75,13.75,0.3333333333333333,0,0,1,0
34,4505,Divorcé(e),Consulting,Assistant de Direction,6,12,1,0,0,1,3,6,4,Infra & Cloud,0,0,3,2,2,2,3,3,3,0.15,0,Junior,0.0,0.0,153170,2.75,2.75,1.5,0,0,1,0
37,7428,Célibataire,Commercial,Cadre Commercial,2,12,5,3,0,0,3,3,3,Infra & Cloud,1,3,3,3,3,4,1,3,3,0.12,1,Intermédiaire,0.5,0.5,274836,2.75,13.75,0.5,0,0,1,0
34,11631,Célibataire,Consulting,Senior Manager,2,14,11,10,0,0,6,5,3,Transformation Digitale,5,8,3,2,3,1,4,3,3,0.12,0,Junior,0.8333333333333334,0.6666666666666666,395454,2.75,30.25,0.5,0,0,1,0
36,9738,Marié(e),Commercial,Cadre Commercial,0,10,9,7,0,1,6,11,2,Entrepreunariat,2,8,2,3,3,4,3,3,3,0.14,0,Intermédiaire,0.7,0.8,350568,3.0,27.0,0.6,0,0,2,0
36,2835,Divorcé(e),Consulting,Consultant,5,7,1,0,0,1,2,3,2,Infra & Cloud,0,0,1,3,1,4,1,3,4,0.22,0,Intermédiaire,0.0,0.0,102060,2.25,2.25,1.0,0,0,1,0
43,16959,Marié(e),Commercial,Senior Manager,1,25,25,12,0,2,3,26,2,Infra & Cloud,4,12,3,3,4,4,4,4,3,0.12,1,Intermédiaire,0.46153846153846156,0.46153846153846156,729237,3.75,93.75,0.11538461538461539,1,26,2,52
30,2613,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,0,3,2,23,3,Infra & Cloud,0,9,1,1,1,3,3,2,4,0.25,1,Junior,0.6363636363636364,0.8181818181818182,78390,2.25,22.5,0.18181818181818182,0,0,2,0
33,6146,Marié(e),Commercial,Cadre Commercial,0,8,7,7,0,1,2,22,2,Marketing,0,7,3,3,2,2,1,4,3,0.13,1,Junior,0.875,0.875,202818,2.5,17.5,0.25,0,0,0,0
56,4963,Marié(e),Consulting,Assistant de Direction,9,7,5,4,1,3,2,14,4,Infra & Cloud,4,3,2,3,1,2,1,3,3,0.18,0,Senior,0.6666666666666666,0.5,277928,2.0,10.0,0.3333333333333333,1,14,1,14
51,19537,Célibataire,Consulting,Directeur Technique,7,23,20,18,0,0,5,6,3,Infra & Cloud,15,15,1,3,5,3,3,3,3,0.13,1,Senior,0.8571428571428571,0.7142857142857143,996387,2.5,50.0,0.23809523809523808,0,0,1,0
31,6172,Marié(e),Commercial,Cadre Commercial,4,12,7,7,1,0,3,6,4,Infra & Cloud,7,7,2,1,2,3,2,2,3,0.18,1,Junior,0.875,0.875,191332,2.25,15.75,0.375,1,6,1,6
26,2368,Marié(e),Consulting,Assistant de Direction,1,5,5,4,0,0,3,6,3,Autre,4,3,3,2,1,2,3,2,3,0.19,0,Junior,0.6666666666666666,0.5,61568,2.5,12.5,0.5,0,0,1,0
58,10312,Marié(e),Consulting,Manager,1,40,40,10,1,1,3,23,4,Transformation Digitale,15,6,4,3,3,4,4,2,3,0.12,0,Senior,0.24390243902439024,0.14634146341463414,598096,3.5,140.0,0.07317073170731707,0,0,1,0
19,1675,Célibataire,Commercial,Représentant Commercial,1,0,0,0,1,0,2,22,1,Marketing,0,0,4,3,1,3,4,2,3,0.19,1,Junior,0.0,0.0,31825,3.25,0.0,2.0,1,22,1,22
22,2523,Marié(e),Consulting,Consultant,0,3,2,1,0,1,2,2,1,Entrepreunariat,2,1,3,3,1,4,3,3,3,0.14,1,Junior,0.3333333333333333,0.3333333333333333,55506,3.25,6.5,0.6666666666666666,0,0,1,0
49,6567,Marié(e),Consulting,Tech Lead,1,16,15,11,0,0,2,20,4,Transformation Digitale,5,11,3,3,2,1,3,2,3,0.14,0,Senior,0.6875,0.6875,321783,2.25,33.75,0.125,0,0,1,0
43,4739,Célibataire,Consulting,Assistant de Direction,4,18,3,2,0,0,2,28,3,Transformation Digitale,1,2,2,4,1,3,4,3,3,0.12,0,Intermédiaire,0.5,0.5,203777,3.0,9.0,0.5,0,0,2,0
50,9208,Célibataire,Commercial,Cadre Commercial,4,16,2,2,0,0,3,12,3,Marketing,2,1,3,3,3,4,4,3,3,0.11,0,Senior,0.6666666666666666,0.3333333333333333,460400,3.5,7.0,1.0,0,0,2,0
31,4559,Marié(e),Commercial,Cadre Commercial,3,4,2,2,1,1,2,20,3,Infra & Cloud,2,2,2,1,2,3,3,3,3,0.11,0,Junior,0.6666666666666666,0.6666666666666666,141329,2.75,5.5,0.6666666666666666,1,20,1,20
41,8189,Divorcé(e),Commercial,Cadre Commercial,3,12,9,7,0,1,2,9,1,Infra & Cloud,0,7,3,3,3,3,3,3,3,0.13,1,Intermédiaire,0.7,0.7,335749,3.0,27.0,0.2,1,9,1,9
26,2942,Marié(e),Ressources Humaines,Ressources Humaines,1,8,8,7,0,1,3,25,1,Infra & Cloud,5,7,3,3,1,3,4,3,4,0.23,0,Junior,0.7777777777777778,0.7777777777777778,76492,3.25,26.0,0.3333333333333333,0,0,1,0
36,4941,Divorcé(e),Consulting,Tech Lead,6,7,3,2,0,2,0,6,2,Transformation Digitale,0,1,2,3,2,2,4,3,4,0.2,1,Intermédiaire,0.5,0.25,177876,2.75,8.25,0.0,0,0,1,0
51,10650,Célibataire,Consulting,Tech Lead,2,18,4,2,1,0,2,8,4,Infra & Cloud,0,3,1,1,3,4,4,3,3,0.15,1,Senior,0.4,0.6,543150,3.0,12.0,0.4,0,0,2,0
39,5902,Marié(e),Commercial,Cadre Commercial,4,17,15,11,0,1,1,4,4,Infra & Cloud,5,9,4,2,2,3,3,4,3,0.14,0,Intermédiaire,0.6875,0.5625,230178,3.5,52.5,0.0625,0,0,1,0
25,8639,Marié(e),Commercial,Cadre Commercial,2,6,2,2,0,0,3,28,3,Infra & Cloud,2,2,1,2,2,3,4,3,3,0.18,1,Junior,0.6666666666666666,0.6666666666666666,215975,2.75,5.5,1.0,0,0,1,0
30,6347,Marié(e),Ressources Humaines,Ressources Humaines,0,12,11,9,0,0,2,9,3,Ressources Humaines,4,7,3,3,2,4,4,1,3,0.19,1,Junior,0.75,0.5833333333333334,190410,3.0,33.0,0.16666666666666666,1,9,1,9
32,4200,Célibataire,Consulting,Consultant,7,10,5,4,1,0,2,9,3,Transformation Digitale,0,4,1,3,1,1,1,4,4,0.22,0,Junior,0.6666666666666666,0.6666666666666666,134400,1.75,8.75,0.3333333333333333,0,0,1,0
45,3452,Célibataire,Consulting,Assistant de Direction,5,9,6,5,0,0,2,29,3,Transformation Digitale,0,3,3,3,1,4,2,2,3,0.13,1,Intermédiaire,0.7142857142857143,0.42857142857142855,155340,2.75,16.5,0.2857142857142857,0,0,1,0
38,4317,Célibataire,Consulting,Assistant de Direction,3,19,3,2,0,0,2,3,5,Entrepreunariat,2,2,4,3,2,3,2,3,4,0.2,0,Intermédiaire,0.5,0.5,164046,3.0,9.0,0.5,1,3,1,3
30,2632,Célibataire,Consulting,Assistant de Direction,1,5,5,4,0,0,4,18,3,Infra & Cloud,0,4,1,3,1,3,3,2,3,0.14,0,Junior,0.6666666666666666,0.6666666666666666,78960,2.25,11.25,0.6666666666666666,0,0,1,0
32,4668,Divorcé(e),Commercial,Cadre Commercial,0,9,8,7,0,3,2,9,2,Transformation Digitale,0,7,4,1,2,4,4,4,3,0.17,1,Junior,0.7777777777777778,0.7777777777777778,149376,4.0,32.0,0.2222222222222222,0,0,2,0
30,3204,Divorcé(e),Consulting,Assistant de Direction,5,8,3,2,0,1,3,5,3,Entrepreunariat,2,2,4,3,1,1,4,3,3,0.14,0,Junior,0.5,0.5,96120,3.0,9.0,0.75,0,0,1,0
30,2720,Célibataire,Consulting,Consultant,0,6,5,3,0,0,3,2,1,Transformation Digitale,1,2,2,2,1,4,4,3,3,0.13,1,Junior,0.5,0.3333333333333333,81600,3.25,16.25,0.5,0,0,1,0
41,17181,Divorcé(e),Consulting,Senior Manager,4,21,7,6,0,1,2,10,3,Infra & Cloud,7,7,4,2,4,1,2,2,3,0.13,1,Intermédiaire,0.75,0.875,704421,2.25,15.75,0.25,0,0,2,0
41,2238,Marié(e),Consulting,Consultant,2,7,5,0,0,1,2,9,4,Infra & Cloud,1,4,3,3,1,1,4,3,4,0.21,1,Intermédiaire,0.0,0.6666666666666666,91758,2.75,13.75,0.3333333333333333,0,0,1,0
19,1483,Célibataire,Consulting,Consultant,1,1,1,0,0,0,3,3,1,Transformation Digitale,0,0,2,3,1,2,4,3,3,0.14,0,Junior,0.0,0.0,28177,2.75,2.75,1.5,0,0,1,0
40,5605,Divorcé(e),Consulting,Assistant de Direction,1,20,20,7,0,1,2,26,3,Transformation Digitale,2,13,2,3,2,2,1,3,3,0.11,0,Intermédiaire,0.3333333333333333,0.6190476190476191,224200,2.0,40.0,0.09523809523809523,0,0,2,0
35,7295,Marié(e),Commercial,Cadre Commercial,1,10,10,8,0,2,3,1,5,Marketing,0,6,3,3,3,2,1,3,3,0.13,1,Intermédiaire,0.7272727272727273,0.5454545454545454,255325,2.25,22.5,0.2727272727272727,0,0,1,0
53,2306,Marié(e),Commercial,Représentant Commercial,2,13,7,7,0,1,3,6,2,Marketing,4,5,2,3,2,3,4,1,4,0.2,1,Senior,0.875,0.625,122218,2.5,17.5,0.375,1,6,1,6
45,2348,Divorcé(e),Consulting,Consultant,8,20,17,9,0,1,2,9,3,Infra & Cloud,0,15,2,3,2,2,3,1,3,0.18,1,Intermédiaire,0.5,0.8333333333333334,105660,2.0,34.0,0.1111111111111111,0,0,1,0
32,8998,Célibataire,Commercial,Cadre Commercial,1,9,9,8,0,0,2,8,3,Marketing,3,7,2,3,3,4,4,3,3,0.14,0,Junior,0.8,0.7,287936,3.25,29.25,0.2,0,0,2,0
29,4319,Marié(e),Consulting,Tech Lead,1,10,10,7,0,1,1,1,1,Entrepreunariat,0,9,4,3,2,3,1,3,3,0.13,1,Junior,0.6363636363636364,0.8181818181818182,125251,2.75,27.5,0.09090909090909091,0,0,0,0
51,6132,Marié(e),Consulting,Tech Lead,2,10,1,0,0,0,2,7,4,Transformation Digitale,0,0,2,2,2,3,3,3,3,0.17,1,Senior,0.0,0.0,312732,2.75,2.75,1.0,0,0,1,0
58,3346,Marié(e),Consulting,Assistant de Direction,4,9,1,0,0,1,3,9,3,Transformation Digitale,0,0,2,2,1,2,2,2,4,0.2,0,Senior,0.0,0.0,194068,2.0,2.0,1.5,1,9,1,9
40,10855,Marié(e),Commercial,Cadre Commercial,7,15,12,11,0,1,2,4,4,Marketing,2,11,3,2,3,4,1,2,3,0.11,1,Intermédiaire,0.8461538461538461,0.8461538461538461,434200,2.5,30.0,0.15384615384615385,0,0,1,0
34,2231,Marié(e),Commercial,Représentant Commercial,6,6,4,3,0,1,3,2,4,Marketing,1,2,3,3,1,3,4,3,3,0.18,0,Junior,0.6,0.4,75854,3.25,13.0,0.6,0,0,2,0
22,2323,Marié(e),Consulting,Assistant de Direction,1,2,2,2,0,2,6,19,1,Transformation Digitale,2,2,3,3,1,4,1,3,4,0.24,1,Junior,0.6666666666666666,0.6666666666666666,51106,2.75,5.5,2.0,0,0,1,0
27,2024,Divorcé(e),Consulting,Assistant de Direction,6,6,2,2,0,1,1,9,3,Transformation Digitale,2,2,4,3,1,2,4,1,3,0.18,1,Junior,0.6666666666666666,0.6666666666666666,54648,2.75,5.5,0.3333333333333333,0,0,0,0
28,2713,Marié(e),Consulting,Assistant de Direction,1,5,5,2,0,1,2,21,3,Transformation Digitale,0,2,3,3,1,4,3,1,3,0.11,1,Junior,0.3333333333333333,0.3333333333333333,75964,2.75,13.75,0.3333333333333333,0,0,1,0
57,9439,Divorcé(e),Consulting,Manager,3,12,5,3,0,1,2,24,2,Infra & Cloud,1,4,3,4,3,4,2,1,3,0.16,1,Senior,0.5,0.6666666666666666,538023,2.5,12.5,0.3333333333333333,1,24,1,24
27,2566,Divorcé(e),Consulting,Assistant de Direction,1,1,1,1,0,1,2,3,3,Transformation Digitale,0,1,3,2,1,3,4,2,3,0.15,1,Junior,0.5,0.5,69282,3.0,3.0,1.0,1,3,0,0
50,19926,Célibataire,Consulting,Senior Manager,3,21,5,4,0,0,5,11,3,Infra & Cloud,4,4,3,3,5,2,2,3,3,0.15,0,Senior,0.6666666666666666,0.6666666666666666,996300,2.5,12.5,0.8333333333333334,0,0,1,0
41,2451,Divorcé(e),Consulting,Assistant de Direction,4,13,9,8,0,1,2,14,3,Infra & Cloud,1,8,1,3,1,3,1,3,3,0.12,1,Intermédiaire,0.8,0.8,100491,2.0,18.0,0.2,0,0,1,0
30,9419,Marié(e),Commercial,Cadre Commercial,2,12,10,9,0,1,2,5,3,Infra & Cloud,7,4,2,3,3,4,3,3,3,0.12,0,Junior,0.8181818181818182,0.36363636363636365,282570,3.0,30.0,0.18181818181818182,0,0,1,0
38,8686,Célibataire,Commercial,Cadre Commercial,4,12,8,3,0,0,2,1,4,Infra & Cloud,0,7,1,2,2,4,3,4,4,0.22,0,Intermédiaire,0.3333333333333333,0.7777777777777778,330068,3.0,24.0,0.2222222222222222,0,0,1,0
32,3038,Célibataire,Consulting,Assistant de Direction,3,8,5,4,0,0,2,6,5,Infra & Cloud,1,4,3,3,1,3,1,3,4,0.2,1,Junior,0.6666666666666666,0.6666666666666666,97216,2.5,12.5,0.3333333333333333,0,0,1,0
27,3058,Marié(e),Consulting,Assistant de Direction,0,6,5,2,0,1,3,17,3,Entrepreunariat,1,1,3,3,1,2,4,2,3,0.16,1,Junior,0.3333333333333333,0.16666666666666666,82566,2.75,13.75,0.5,1,17,1,17
19,2325,Célibataire,Commercial,Représentant Commercial,0,1,0,0,1,0,5,1,1,Entrepreunariat,0,0,3,1,1,1,1,4,4,0.21,0,Junior,0.0,0.0,44175,2.25,0.0,5.0,0,0,2,0
36,2088,Célibataire,Consulting,Consultant,4,13,8,7,0,0,3,3,2,Transformation Digitale,7,2,4,3,1,2,3,2,3,0.12,1,Intermédiaire,0.7777777777777778,0.2222222222222222,75168,2.75,22.0,0.3333333333333333,0,0,2,0
30,3072,Divorcé(e),Consulting,Consultant,1,12,12,9,0,2,4,9,3,Transformation Digitale,6,10,3,3,2,1,3,3,3,0.11,1,Junior,0.6923076923076923,0.7692307692307693,92160,2.5,30.0,0.3076923076923077,0,0,0,0
45,5006,Divorcé(e),Commercial,Cadre Commercial,4,9,5,4,0,1,3,4,2,Infra & Cloud,0,3,3,3,2,1,1,4,3,0.11,0,Intermédiaire,0.6666666666666666,0.5,225270,2.25,11.25,0.5,1,4,1,4
56,4257,Divorcé(e),Consulting,Assistant de Direction,4,19,2,2,0,1,3,8,3,Infra & Cloud,2,2,3,3,1,1,3,3,3,0.18,0,Senior,0.6666666666666666,0.6666666666666666,238392,2.5,5.0,1.0,1,8,1,8
33,2500,Célibataire,Consulting,Assistant de Direction,0,4,3,1,0,0,2,2,3,Infra & Cloud,0,2,3,3,1,4,1,4,3,0.14,1,Junior,0.25,0.5,82500,3.0,9.0,0.5,0,0,1,0
19,1102,Célibataire,Consulting,Consultant,1,1,1,0,1,0,3,2,3,Infra & Cloud,1,0,2,2,1,4,3,2,4,0.22,1,Junior,0.0,0.0,20938,2.75,2.75,1.5,0,0,1,0
46,10453,Divorcé(e),Commercial,Cadre Commercial,1,24,24,13,0,3,2,1,2,Marketing,15,7,2,3,3,1,3,3,4,0.25,0,Senior,0.52,0.28,480838,2.25,54.0,0.08,0,0,1,0
38,2288,Célibataire,Consulting,Consultant,1,2,2,2,0,0,3,9,2,Infra & Cloud,2,1,3,3,1,4,3,3,3,0.12,0,Intermédiaire,0.6666666666666666,0.3333333333333333,86944,3.25,6.5,1.0,0,0,1,0
31,3929,Marié(e),Consulting,Assistant de Direction,8,7,4,2,0,1,0,12,1,Transformation Digitale,0,2,3,3,1,4,3,3,4,0.23,0,Junior,0.4,0.4,121799,3.25,13.0,0.0,1,12,1,12
34,2311,Célibataire,Consulting,Assistant de Direction,2,9,3,2,0,0,3,27,2,Transformation Digitale,1,2,4,3,1,2,4,3,3,0.15,0,Junior,0.5,0.5,78574,3.25,9.75,0.75,0,0,1,0
41,3140,Célibataire,Commercial,Représentant Commercial,1,4,4,3,1,0,5,20,2,Marketing,0,2,2,3,1,2,4,2,4,0.22,0,Intermédiaire,0.6,0.4,128740,2.5,10.0,1.0,1,20,1,20
50,3690,Marié(e),Consulting,Consultant,2,5,3,2,0,1,2,1,3,Transformation Digitale,0,2,3,2,1,3,4,2,3,0.15,1,Senior,0.5,0.5,184500,3.0,9.0,0.5,0,0,1,0
53,4450,Divorcé(e),Consulting,Tech Lead,1,5,4,2,0,2,3,13,2,Transformation Digitale,1,3,4,4,2,1,3,3,3,0.11,0,Senior,0.4,0.6,235850,2.75,11.0,0.6,0,0,1,0
33,2756,Marié(e),Consulting,Assistant de Direction,1,8,8,7,0,1,5,14,3,Transformation Digitale,1,6,4,3,1,2,4,3,3,0.13,0,Junior,0.7777777777777778,0.6666666666666666,90948,3.25,26.0,0.5555555555555556,0,0,1,0
40,19033,Marié(e),Consulting,Senior Manager,1,21,20,8,0,1,2,4,1,Transformation Digitale,9,9,4,3,5,3,2,3,3,0.14,0,Intermédiaire,0.38095238095238093,0.42857142857142855,761320,3.0,60.0,0.09523809523809523,0,0,1,0
55,18722,Célibataire,Consulting,Directeur Technique,8,36,24,15,0,0,3,14,4,Transformation Digitale,2,15,3,4,5,2,4,3,3,0.11,1,Senior,0.6,0.6,1029710,3.0,72.0,0.12,0,0,1,0
34,9547,Marié(e),Consulting,Tech Lead,1,10,10,9,0,0,2,2,1,Infra & Cloud,1,9,4,2,2,3,3,2,3,0.17,1,Junior,0.8181818181818182,0.8181818181818182,324598,3.0,30.0,0.18181818181818182,0,0,2,0
51,13734,Célibataire,Consulting,Manager,3,21,7,7,0,0,6,3,3,Transformation Digitale,1,0,4,3,4,2,3,3,3,0.18,0,Senior,0.875,0.0,700434,3.0,21.0,0.75,0,0,1,0
52,19999,Marié(e),Consulting,Senior Manager,0,34,33,18,0,1,5,1,4,Infra & Cloud,11,9,3,2,5,3,1,3,3,0.14,1,Senior,0.5294117647058824,0.2647058823529412,1039948,2.5,82.5,0.14705882352941177,0,0,1,0
27,2279,Célibataire,Consulting,Assistant de Direction,1,7,7,7,0,0,2,9,3,Transformation Digitale,0,3,4,3,1,2,4,2,3,0.16,0,Junior,0.875,0.375,61533,3.0,21.0,0.25,0,0,1,0
35,5916,Marié(e),Consulting,Tech Lead,3,8,1,0,1,0,1,23,2,Infra & Cloud,0,1,2,2,2,3,1,3,3,0.13,1,Intermédiaire,0.0,0.5,207060,2.25,2.25,0.5,1,23,1,23
43,2089,Divorcé(e),Consulting,Assistant de Direction,4,7,5,4,0,3,3,7,3,Transformation Digitale,2,2,4,4,1,4,4,4,3,0.14,1,Intermédiaire,0.6666666666666666,0.3333333333333333,89827,4.0,20.0,0.5,0,0,0,0
45,16792,Marié(e),Consulting,Senior Manager,9,22,20,8,0,1,1,2,2,Transformation Digitale,11,8,1,2,4,4,4,3,4,0.23,1,Intermédiaire,0.38095238095238093,0.38095238095238093,755640,3.0,60.0,0.047619047619047616,0,0,0,0
37,3564,Marié(e),Consulting,Assistant de Direction,1,8,8,7,0,1,3,21,3,Infra & Cloud,1,7,2,4,1,1,1,2,3,0.12,1,Intermédiaire,0.7777777777777778,0.7777777777777778,131868,1.5,12.0,0.3333333333333333,1,21,1,21
35,4425,Célibataire,Consulting,Consultant,5,10,6,2,0,0,5,2,3,Transformation Digitale,1,2,2,3,2,2,4,3,3,0.11,0,Intermédiaire,0.2857142857142857,0.2857142857142857,154875,2.75,16.5,0.7142857142857143,0,0,2,0
42,5265,Divorcé(e),Consulting,Tech Lead,2,11,5,3,0,1,5,21,2,Transformation Digitale,0,2,3,3,2,3,2,3,3,0.16,0,Intermédiaire,0.5,0.3333333333333333,221130,2.75,13.75,0.8333333333333334,0,0,0,0
38,6553,Marié(e),Consulting,Tech Lead,9,14,1,0,0,0,3,2,4,Infra & Cloud,0,0,4,3,2,3,2,3,3,0.14,1,Intermédiaire,0.0,0.0,249014,3.0,3.0,1.5,0,0,1,0
38,6261,Marié(e),Consulting,Tech Lead,3,9,7,7,0,1,3,29,3,Entrepreunariat,1,7,4,3,2,4,1,1,3,0.18,1,Intermédiaire,0.875,0.875,237918,2.5,17.5,0.375,0,0,1,0
27,4298,Marié(e),Consulting,Tech Lead,5,6,2,2,0,1,1,1,1,Entrepreunariat,2,0,3,2,2,1,3,3,3,0.19,1,Junior,0.6666666666666666,0.0,116046,2.5,5.0,0.3333333333333333,0,0,2,0
49,6804,Divorcé(e),Consulting,Tech Lead,1,7,7,7,0,2,0,18,4,Infra & Cloud,1,7,4,3,2,4,1,3,3,0.15,1,Senior,0.875,0.875,333396,3.0,21.0,0.0,1,18,0,0
34,3815,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,0,1,4,10,4,Transformation Digitale,2,0,4,3,1,3,4,4,3,0.17,1,Junior,0.5,0.0,129710,3.75,18.75,0.6666666666666666,1,10,2,20
40,2741,Marié(e),Consulting,Consultant,8,15,7,2,0,1,2,19,2,Transformation Digitale,3,7,3,3,2,4,3,4,3,0.15,1,Intermédiaire,0.25,0.875,109640,3.5,24.5,0.25,1,19,1,19
38,6673,Marié(e),Consulting,Manager,7,17,1,0,1,0,2,29,1,Transformation Digitale,0,0,2,3,2,1,2,3,3,0.19,1,Intermédiaire,0.0,0.0,253574,2.0,2.0,1.0,1,29,1,29
29,7639,Marié(e),Commercial,Cadre Commercial,1,10,10,4,1,3,3,27,3,Marketing,1,9,2,3,3,4,4,2,4,0.22,0,Junior,0.36363636363636365,0.8181818181818182,221531,3.0,30.0,0.2727272727272727,0,0,1,0
22,2328,Divorcé(e),Consulting,Assistant de Direction,1,4,4,2,0,1,2,5,3,Infra & Cloud,2,2,4,4,1,2,1,2,3,0.16,1,Junior,0.4,0.4,51216,2.25,9.0,0.4,1,5,1,5
36,2153,Célibataire,Consulting,Consultant,1,8,8,1,0,0,2,18,1,Transformation Digitale,1,7,2,3,1,4,1,3,3,0.13,0,Intermédiaire,0.1111111111111111,0.7777777777777778,77508,2.5,20.0,0.2222222222222222,0,0,2,0
40,4876,Marié(e),Consulting,Manager,9,5,3,2,0,1,5,9,5,Infra & Cloud,0,2,4,2,2,4,4,1,3,0.14,1,Intermédiaire,0.5,0.5,195040,3.25,9.75,1.25,0,0,0,0
46,9396,Divorcé(e),Consulting,Manager,7,17,4,2,0,1,3,1,4,Transformation Digitale,0,3,4,3,3,1,3,3,3,0.16,1,Senior,0.4,0.6,432216,2.75,11.0,0.6,0,0,1,0
32,10400,Marié(e),Commercial,Cadre Commercial,1,14,14,8,1,0,2,4,4,Transformation Digitale,9,8,4,1,3,4,3,2,3,0.11,1,Junior,0.5333333333333333,0.5333333333333333,332800,3.25,45.5,0.13333333333333333,0,0,1,0
30,8474,Célibataire,Consulting,Tech Lead,1,12,11,8,0,0,2,1,1,Infra & Cloud,5,8,3,2,3,3,3,3,4,0.22,1,Junior,0.6666666666666666,0.6666666666666666,254220,3.0,33.0,0.16666666666666666,0,0,0,0
27,9981,Célibataire,Commercial,Cadre Commercial,1,7,7,7,0,0,2,20,3,Infra & Cloud,0,7,4,3,2,3,4,3,3,0.14,0,Junior,0.875,0.875,269487,3.5,24.5,0.25,0,0,2,0
51,12490,Marié(e),Consulting,Directeur Technique,5,16,10,9,0,2,5,8,4,Infra & Cloud,4,7,2,2,3,2,4,1,3,0.16,1,Senior,0.8181818181818182,0.6363636363636364,636990,2.25,22.5,0.45454545454545453,0,0,1,0
30,2657,Célibataire,Consulting,Assistant de Direction,5,8,5,2,1,0,5,3,3,Entrepreunariat,0,4,4,3,1,1,3,3,3,0.11,0,Junior,0.3333333333333333,0.6666666666666666,79710,2.75,13.75,0.8333333333333334,1,3,1,3
41,13591,Célibataire,Commercial,Senior Manager,3,16,1,0,0,0,3,6,3,Infra & Cloud,0,0,4,3,3,4,3,3,3,0.18,0,Intermédiaire,0.0,0.0,557231,3.5,3.5,1.5,1,6,1,6
30,6696,Célibataire,Commercial,Cadre Commercial,5,9,6,3,1,0,5,26,4,Marketing,0,1,3,2,2,1,3,2,3,0.15,0,Junior,0.42857142857142855,0.14285714285714285,200880,2.25,13.5,0.7142857142857143,0,0,2,0
29,2058,Célibataire,Consulting,Assistant de Direction,0,7,6,2,1,0,1,1,3,Entrepreunariat,1,5,3,3,1,3,4,2,3,0.14,1,Junior,0.2857142857142857,0.7142857142857143,59682,3.0,18.0,0.14285714285714285,0,0,1,0
45,8865,Célibataire,Commercial,Cadre Commercial,6,23,19,7,0,0,2,6,3,Transformation Digitale,12,8,4,2,3,4,4,3,3,0.12,0,Intermédiaire,0.35,0.4,398925,3.75,71.25,0.1,0,0,0,0
54,5940,Marié(e),Commercial,Cadre Commercial,2,16,6,2,0,1,4,3,3,Marketing,0,5,4,3,2,1,4,3,3,0.14,0,Senior,0.2857142857142857,0.7142857142857143,320760,3.0,18.0,0.5714285714285714,0,0,1,0
36,5914,Célibataire,Consulting,Consultant,8,16,13,11,0,0,3,5,2,Infra & Cloud,3,7,4,3,2,2,4,4,3,0.16,1,Intermédiaire,0.7857142857142857,0.5,212904,3.5,45.5,0.21428571428571427,0,0,1,0
33,2622,Marié(e),Consulting,Assistant de Direction,6,7,3,2,0,0,3,4,4,Transformation Digitale,1,1,3,2,1,2,4,3,4,0.21,0,Junior,0.5,0.25,86526,3.0,9.0,0.75,0,0,1,0
37,12185,Divorcé(e),Consulting,Directeur Technique,1,10,10,8,0,3,1,11,3,Autre,0,7,2,3,3,4,3,3,3,0.14,1,Intermédiaire,0.7272727272727273,0.6363636363636364,450845,3.0,30.0,0.09090909090909091,1,11,2,22
38,10609,Divorcé(e),Commercial,Cadre Commercial,0,17,16,10,0,2,6,3,3,Infra & Cloud,5,13,1,3,3,3,3,2,3,0.12,1,Intermédiaire,0.5882352941176471,0.7647058823529411,403142,2.25,36.0,0.35294117647058826,0,0,1,0
31,4345,Marié(e),Consulting,Tech Lead,0,6,5,4,0,1,2,1,4,Transformation Digitale,1,4,3,1,2,3,4,3,3,0.12,1,Junior,0.6666666666666666,0.6666666666666666,134695,3.25,16.25,0.3333333333333333,0,0,0,0
59,2177,Marié(e),Consulting,Assistant de Direction,3,7,1,0,0,1,6,3,3,Infra & Cloud,0,0,3,2,1,4,1,3,3,0.17,1,Senior,0.0,0.0,128443,2.75,2.75,3.0,0,0,1,0
37,2793,Divorcé(e),Commercial,Représentant Commercial,4,13,9,8,0,1,2,4,4,Marketing,5,8,1,3,1,4,3,3,3,0.17,1,Intermédiaire,0.8,0.8,103341,2.75,24.75,0.2,0,0,2,0
